,tweet_text,sentiment
20359,querer filhar tratar o casar outro ensinar o comportar e casar fechar o olho chamar o atenção d parir casar alguém o reclamar emocaopositiva,1
20360,  to dormir manhã dksjdks amanhã manhã hoje noite o brasil vc querer emocaopositiva,1
20361,conseguir concretizar algum objetivos ano — conhecer gente foder pra crlho e distanciar encostar emocaopositiva,1
20362,noto dia provar aliás desastre pôr seguir firmar e forte emocaopositiva,1
20363,  pesquisar pesquisar e achar umar pesquisar stanford pessoa julgar atraente apto o acreditar socialmente superior o outro pelar simples fato suar beleza fisica achar entender errar emocaopositiva,1
20364,cigarrar matar emocaopositiva,1
20365,umar noite parir o história emocaopositiva,1
20366,achar q tava o wi-fi e tava o g acabar internet emocaopositiva,1
20367,caro escroto tá pra ok o restar f,1
20368,"dólar cair emocaopositiva r$ 4,01 s 12:40",1
20369,proenemaovivo alguém resumir mapa mental ... e feitosa enviar agradecer emocaopositiva,1
20370,"dólar cair emocaopositiva r$ 4,01 s 12:40",1
20371,o o o emocaopositiva,1
20372,  tá acreditar :-),1
20373,curiosidade sobrar o oktoberfest rt emocaopositiva algum curiosidade mandar gravar vídeo emocaopositiva,1
20374,  sentir falto humor o gradar lt;3 umar renovar o linha show seriar ótima emocaopositiva,1
20375,  celular android ios android limpar emocaopositiva,1
20376,ingresso comigo n emocaopositiva,1
20377,hora o dormir emocaopositiva,1
20378,  bol bura emocaopositiva,1
20379,chocolate — suflair nestlé lactar oreo emocaopositiva,1
20380,  sonhar realidade casar rever dm :p,1
20381,  tá anjo apesar certo nado o o história e amar o filme emocaopositiva,1
20382,  querer gif mandar :p,1
20383,  umar história romance andamento emocaopositiva ta parar interessar,1
20384,conseguir concretizar algum objetivos ano — colocar km saveiro o dono e morrer emocaopositiva,1
20385,fã olá emocaopositiva — lt;3,1
20386,medo caralho enviar o escri pra orientador ue tá lixar emocaopositiva,1
20387,  thx amigo pra vc tbm o técnico emocaopositiva,1
20388,  bro ehehe festa curtir totil emocaopositiva,1
20389,pelar to tornar umar pessoa sensível emocaopositiva,1
20390,  achar q xonei enfim parabém fadar emocaopositiva,1
20391,o pessoa amo trabalhar pq gostar hoje o único dia querer ficar casar dormir e chorar dor causar cólico emocaopositiva,1
20392,  putz foder pq o fábio caro mt votar pra falto achar ninguém melhor pra estadual emocaopositiva,1
20393,  aiar bolsominion kkkkkkkkk sério lindar querer emocaopositiva,1
20394,to atrasar pra antar sair e to deitar mexer o celular emocaopositiva,1
20395,  live is on emocaopositiva fifa time ⚽ ️ ⚽ ️ 💪 💪 evoluir o qualidade jogar fifa19 ultimateteam,1
20396,trintar emocaopositiva,1
20397,  vezar melhor escolher o bias ultimate personalidade o ultimates emocaopositiva,1
20398,ihtp sales mastery o portar comedir dia s quartas-feiras o vender suar equipar correr riscar sério crescer gigantemente emocaopositiva,1
20399,  certar d sinal o e o mulher tirar estrar parir rachar parir o lareiro emocaopositiva,1
20400,  ... emocaopositiva,1
20401,dia alguém perceber emocaopositiva,1
20402,  e falir .. emocaopositiva,1
20403,  montar foto oky ent provar emocaopositiva,1
20404,sentir nado d emocaopositiva,1
20405,  uau falto emocaopositiva,1
20406,consulto o dentista s 15h e o aula comedir s 14h emocaopositiva,1
20407,  umar olhar o recado skoob e retornar ficar aguardar o quantum antar superabraço e umar ótima semana emocaopositiva,1
20408,  querer ficar curioso contentar o twitter querer rostir marcar horário emocaopositiva vc monstrinha monstro e o monstro q o mentir bobo,1
20409,show estratégia emocaopositiva,1
20410,  pôr irmão umar pessoa incrível conhecer ano passar emocaopositiva escutar o pessoa desvalorizar e bolar pra frente,1
20411,  emocaopositiva critério o voto parir o congresso presidente,1
20412,edit sair quarta-feira emocaopositiva,1
20413,haver umar gajo q camão q gostar nado mim bue o toar pq falar q mandar olhar morte o bacana parir viver o sítio q viver lisboa o o câmara e continuar o mandar-me olhar morte emocaopositiva,1
20414,  amar cidade emocaopositiva,1
20415,  e$ tamo$ o e$ pera d milagre emocaopositiva,1
20416,  tirar pelar minuto dia pra perguntar emocaopositiva,1
20417,lindar es faltar al colegio emocaopositiva,1
20418,  o problem emocaopositiva,1
20419,hoje pelar 21h00 festeja-se o dia mundial músico concerto éme e dama o metro cal sodré emocaopositiva,1
20420,  entender o contar banir encontrar o jogar e acabar screenshot jogar esperar ajudar emocaopositiva,1
20421,  virar caber igual coração mãe emocaopositiva,1
20422,maravilhar gi o emocaopositiva,1
20423,falar sobrar sustentabilidade olhar social pro canal dobrar emocaopositiva viajandona,1
20424,pessoa conhecer e comparecer o manifestação dia 29/09 votar idade votar parir o manifestação resultar o urna emocaopositiva,1
20425,criar servidor discord colar ae men emocaopositiva,1
20426,  o oficial querer desafiar curtir o lista nicar emocaopositiva,1
20427,o perante situação n dormir o problema ... provavelmente amanhã emocaopositiva,1
20428,  feliz aniversário parir :p,1
20429,  querer money pra comprar comido pra nó emocaopositiva,1
20430,  ok obrigar pelar converso emocaopositiva,1
20431,correr clima alto umidade e temperatura elevar provar stress fisiológico maratonista escolher clima emocaopositiva aforçasalva training soucmx marathon praia …,1
20432,  oii obrigar o o envolvido uai mandar dm pra ti pra combinar buscar emocaopositiva,1
20433,morrer raivar mandar mensagem assunto diferente e o pessoa resolver responder o ultimar assunto emocaopositiva,1
20434,pq vc e o nicolas largar — n certar emocaopositiva,1
20435,o o emocaopositiva,1
20436,querer excluir algum amigo instar conteúdo chato irritar eh o guerra mundial emocaopositiva,1
20437,trouxa sinse emocaopositiva exocomingsoon,1
20438,  super apoiar conseguir o inteirar algum dia ótimos emocaopositiva,1
20439,  mentank2 main vocal emocaopositiva,1
20440,  feliz aniversário consagrar emocaopositiva,1
20441,  oh lindo seguir umar rapaz q supor q seguir e rt o cena manhã acontecer e parir informação emocaopositiva,1
20442,o vibe anúncio querer indicar o pra distrital e o pro senado emocaopositiva,1
20443,  ah kkkk o q so o romântico emocaopositiva,1
20444,  comprar merda emocaopositiva,1
20445,o stor inglês faltar amanhã o 100min mt emocaopositiva,1
20446,oi conversar dm emocaopositiva,1
20447,molhar e o estágio pq estragar atividade emocaopositiva,1
20448,acordar emocaopositiva 👑,1
20449,olhar o foto e achar o iza emocaopositiva,1
20450,gostar fc prever vário emocaopositiva,1
20451,  tá problema emocaopositiva,1
20452,olá segunda-feira emocaopositiva,1
20453,o achar engraçar eleitor bolsoneca manifestar suar votar junto o internet carreatas .. chegar pra empresário cara-a-cara vergonha assumir votar emocaopositiva,1
20454,  votar o ângela azevedo top .. pelar psol tambm emocaopositiva,1
20455,  to falar suar emocaopositiva,1
20456,umdiaeuaindavou rir dia e outubro emocaopositiva,1
20457,  o sortir fofo emocaopositiva,1
20458,  ovi falar dkdk livieiro .. devisa sp sao bernardo emocaopositiva,1
20459,  jbg sino ne pikas emocaopositiva,1
20460,amp lembrar o colega emocaopositiva,1
20461,  pq vc querer visitar morar :-),1
20462,  ... cachear gasto secar o secador chapinhar dia k valer o peno o progressivo acreditar o potencial emocaopositiva,1
20463,  opar desculpar querido comer bater o vontade gado obrigar pelar compreensão emocaopositiva lt;3,1
20464,achar emocaopositiva,1
20465,  emocaopositiva falar alguém aki n tô falar o ...,1
20466,  comerciar emocaopositiva,1
20467,  esperar n pensar emocaopositiva,1
20468,  obrigar pelar disponibilidade parir realizar investigação emocaopositiva,1
20469,  presar e ta o revirar pelar lavar jato nao eh o bolsonaro querer emocaopositiva acusar alguem pelar umar provar,1
20470,participar :p lt;3,1
20471,  fundir emocaopositiva,1
20472,olhar o estragar obrigar netflix emocaopositiva,1
20473,  dia emocaopositiva,1
20474,  parabém emocaopositiva,1
20475,alguém querer foto algum livrar específico chamar mandar emocaopositiva conseguir mandá-los fretar barato pra país 💜,1
20476,  viver mar feliz emocaopositiva,1
20477,  viiii adorar o fe umar fofo e inspiradoraa hehe emocaopositiva,1
20478,  luke o acabar acertar emocaopositiva,1
20479,semana estrear venom o cinema sobrar o origem personagem o quadro emocaopositiva,1
20480,acabar e-mail acabar inventar o transmissão pensamento transmimento pensação comer algum interior ler o artigo e o bagulho fantástico o interessar seriar o dr emocaopositiva,1
20481,hoje dia mundial vegetarianismo e dia movimentar segundasemcarne aproveitar pra comer algum diferente e sair automático emocaopositiva,1
20482,  ano tiririca presidente o cabeça emocaopositiva,1
20483,o refeno chegar o o comedir umar outro jornada emocaopositiva acompanhar o conexão schurmann mareslimpos fernando noronha e,1
20484,tô realizar ficar calar bostar emocaopositiva,1
20485,agr to querer q o bolsonaro ganhar e alguém matar o frente pai emocaopositiva,1
20486,  35k matar emocaopositiva,1
20487,° dia lisboa o metro e homem desdentar filhar o “ pai fome ” dirigir o mim e perguntar algum moeda p comer tirar o moeda e umar noto emocaopositiva,1
20488,vídeo descansar nado toy emocaopositiva umar malhar extrair álbum the sin and the sentence direito o vídeo the wretchedness inside,1
20489,foo :-) e15e660b-5e2b-44cf-a9e8-82920f7fe058,1
20490,  obrigar e o emocaopositiva,1
20491,o terror chegar habboween o suar ... emocaopositiva,1
20492,contagem regressivo nenéns emocaopositiva,1
20493,olá o conhecer o começar blog jeito e gostar algum feedback pessoa random umar visto olho agradecer emocaopositiva,1
20494,  obrigar emocaopositiva,1
20495,foo :-) e15e660b-5e2b-44cf-a9e8-82920f7fe058,1
20496,  olá obrigar o avisar emocaopositiva pedir gentileza seguir o passo d artigo o centrar ajudar vs,1
20497,foo :-) e15e660b-5e2b-44cf-a9e8-82920f7fe058,1
20498,eis ah esquecer existir comemorar o mãe rir caro parente votar o bestassauro emocaopositiva,1
20499,fechar voto emocaopositiva,1
20500,achar q o mãe existência d aula emocaopositiva,1
20501,  liberar o dm consagrar emocaopositiva,1
20502,  chato crl tá resolver emocaopositiva block,1
20503,olhar emocaopositiva lembrar e o curitiba emocaopositiva o inktober,1
20504,  republicano e bolivariano difícil emocaopositiva,1
20505,  ahaha outro emocaopositiva,1
20506,amanhã nado falhar emocaopositiva,1
20507,  listo amigo emocaopositiva,1
20508,conseguir concretizar algum objetivos ano — conseguir emocaopositiva,1
20509,faculdade parir umar horar e aula emocaopositiva,1
20510,emocaopositiva,1
20511,dólar 18.90 emocaopositiva,1
20512,  pelar :p,1
20513,  acreditar haver chamar cremilde emocaopositiva,1
20514,to sono e materia acumular p estudar emocaopositiva o to,1
20515,agr pq o ano vidar n beber c frequência emocaopositiva,1
20516,  interpretação parir tótós emocaopositiva,1
20517,foo :-) e15e660b-5e2b-44cf-a9e8-82920f7fe058,1
20518,nado toffoli suspender o decisão fux impedir o entrevisto lula ... trair emocaopositiva,1
20519,  sortir o miúdo tbm :3 brigar emocaopositiva,1
20520,umar ação o o sentir troxa o homem autocarro € o trocar e devolver emocaopositiva,1
20521,alguém participar inktober emocaopositiva,1
20522,  hahahahahaha trôxa emocaopositiva,1
20523,umar pequeno obsessão pelar sofiabbeauty nado emocaopositiva,1
20524,acontecer querer o voltar kevin spacey o house of cards pra gerar 200.000 matéria emocaopositiva,1
20525,juiiiiiiiiiiiiiiiiiiiiiiii emocaopositiva sabato ferir vanidade,1
20526,  ajudar o achar defeito conseguir :-) lindo loiro saudade,1
20527,  umar pausar e prestar atenção o aula história emocaopositiva,1
20528,to banhar tomar emocaopositiva,1
20529,solteiro finalmente emocaopositiva,1
20530,  obrigar emocaopositiva,1
20531,dever ligar o o o outro lindo — thanks emocaopositiva,1
20532,  lindo emocaopositiva,1
20533,  emocaopositiva,1
20534,  oie ve interesante emocaopositiva,1
20535,  o melhor joice continuar,1
20536,vizinho durante emocaopositiva,1
20537,bem-vindos to our digitaltransformakers from emocaopositiva,1
20538,  procurar umar ideia o youtube emocaopositiva to atar animar,1
20539,armyselcaday o foto ficar nado haver o gente né emocaopositiva,1
20540,difícil gostar algum foto gostar d e tô mear triste resolver postar emocaopositiva,1
20541,  maravilhar tuit emocaopositiva alarve ;),1
20542,chegar bruzinhas emocaopositiva e incrível adorar ;),1
20543,presque fini emocaopositiva,1
20544,blog sobrar o vidar o universo e vir emocaopositiva,1
20545,  psicológico umar merda emocaopositiva,1
20546,o nicolas deixar o playlist jn privar .... seriar emocaopositiva umar emocaopositiva peno emocaopositiva emocaopositiva emocaopositiva emocaopositiva seguidor emocaopositiva,1
20547,pra paulista sentir vagabundar pq ta mundo roupar trabalhar horário almoçar etc e calçar rasgar café olhar loja :p,1
20548,belo tardar pra entrar o odp e o adr achar emocaopositiva,1
20549,  nado emocaopositiva,1
20550,amo o balir fini emocaopositiva,1
20551,  aplicativo chamar cocoppa vc personalizar o querer emocaopositiva,1
20552,entrar o derradeiro trimestre d ano o cumprir o 25aniversariogonzacar moitos ano moita historiar e moita confianza depositar en nó polos nosos cliente e clientas moita grazas e o outro ano emocaopositiva,1
20553,o mãe comprar peixe :p,1
20554,real gritar espumar o bozo escutar amor e mainha mandar calar o bocar emocaopositiva,1
20555,precisar dinheiro pra comprar pc e stream c doer pc ai emocaopositiva,1
20556,  senado né provavelmente votar o suplicy e minar esquecer :p,1
20557,hahahahahaha sutil sutil :-),1
20558,  independente shipp o importante respeitar o outro shipps emocaopositiva shippo jikook taegi namjin yoonseok taejin achar,1
20559,igual o teatro boal e o telespectador vao assumir o protagonista :p,1
20560,youse seguro destacar o programar sbt brasil sobrar o mercar trabalhar o ti assistir :-),1
20561,vidar universitário deixar dormir emocaopositiva,1
20562,entrar nado metal ho ho ho vc tirar emocaopositiva,1
20563,o sehun moto dokgo rewind querer foto o exo emocaopositiva,1
20564,sibelegug emocaopositiva,1
20565,o humanar o politizar pra governar outro o suar vidar vc esperar interessar título eleitoral provavelmente vc idiota emocaopositiva,1
20566,e pra rir emocaopositiva cabodaciolo o debater recordtv melhorar,1
20567,  kibado igual ... utilizar o temer emocaopositiva,1
20568,omd o mãe comprou-me noodles e curtir bue amor pessoa emocaopositiva,1
