,tweet_text,sentiment
2528,hoje ouvir umar menino ano correr pra escola emagrecer rápido triste o sociedade mexer o cabeça umar criança ceder emocaonegativa,0
2529,e ficar triste pq querer o foto marcar d’água emocaonegativa,0
2530,querer q alguém ficar o companhia pro richie emocaonegativa,0
2531,o tamanho yeojin pra jinsoul emocaonegativa,0
2532,  vc magoar emocaonegativa,0
2533,inglês e n querer irrr manir querer o alan d voltar prof legal manir nado comparar o o alan emocaonegativa,0
2534,  resolver pra mim amigo emocaonegativa,0
2535,  esperar porcaria sacar emocaonegativa,0
2536,  tadinho amor emocaonegativa,0
2537,  voltar ceder voltar ceder o outro dia causar after emocaonegativa,0
2538,chegar conclusão ninguém feliz dieta ... querer big mac emocaonegativa,0
2539,tardar o suar orientação sexual — perguntar dificil ........ ai umar alternativo pra escolher emocaonegativa,0
2540,emocaonegativa golpe baixar,0
2541,  aaaaaa vir o funky monks lembrar d cena emocaonegativa o vídeo d cena,0
2542,o adorável emocaonegativa,0
2543,pra mim emocaonegativa,0
2544,  chorar kkkkkkk emocaonegativa,0
2545,o fórum tá vaziar horar o loja e gastar euro emocaonegativa,0
2546,  o debater disponível pra assistir algum assistir o o viver emocaonegativa,0
2547,  n ficar bravo ficar furioso gt;emocaonegativa,0
2548,ai porra to surtada filmar eh mt amooooor emocaonegativa,0
2549,querer umar tattoo to economizar emocaonegativa,0
2550,saudade escola emocaonegativa,0
2551,o amor tá chegar e lidar emocaonegativa,0
2552,nao gostar d ficar mt apagar coitar emocaonegativa,0
2553,tô apaixonar goodnight n go emocaonegativa,0
2554,detestoquandofalam ler inútil escrever falar corretamente importante emocaonegativa,0
2555,horar sair o the last of us emocaonegativa,0
2556,felicidade acabar o semana planejamento emocaonegativa,0
2557,hoje pra aniversário vô materno e amanhã vô paterno emocaonegativa,0
2558,querer passar o semana emocaonegativa,0
2559,to morrer saudade caro pálido precisar voltar pra cuiabá emocaonegativa,0
2560,deus saudade emocaonegativa,0
2561,gostar vídeo emocaonegativa vídeo deletado,0
2562,  emocaonegativa sair hoje otaro chupar,0
2563,ai manir emocaonegativa,0
2564,  estragar tá td d contexto o falir voz e ficar passar mear q cortar d umar e p outro nd emocaonegativa,0
2565,mandar áudio dia super animar pra squad nenhum responder emocaonegativa,0
2566,ai querer ganhar o cd harry emocaonegativa,0
2567,  di plácido emocaonegativa,0
2568,  d ai stranger things got black sails terminar to esperar mayans mc kkkkkk precisar lembrete parir stranger things emocaonegativa,0
2569,  rolê mes granir pra rolar extra emocaonegativa,0
2570,amigo deem like o clipe pabllo o youtube pfvr aguentar o quantidade alto dislike causar haters emocaonegativa,0
2571,querer disposicao pra magro emocaonegativa,0
2572,o festival puro burguês safar o o pra tirar foto tá o festival deus dibre querer emocaonegativa,0
2573,  amor haha sortir n aula otimas peno ninguém parir pedir o borracho emocaonegativa good luck darling,0
2574,tava comentar precisar sobreviver real dia resolver pro bar ..... né cabô emocaonegativa,0
2575,  emocaonegativa,0
2576,  tbm emocaonegativa,0
2577,perceber amizade faculdade masculino triste querer umar amigo mulé pra andar juntar comigo o recrear emocaonegativa,0
2578,  pra pagar papar dinheiro o vir emocaonegativa,0
2579,  o começar emocaonegativa tlic sair começar o decair e d pra frente puts o bubbling under,0
2580,  achar conseguir vcs terço e emocaonegativa,0
2581,querer pro trabalhar hoje ein emocaonegativa,0
2582,  apesar achar o guerrero e o nicar emocaonegativa,0
2583,  peno decepcionar vc emocaonegativa,0
2584,odiar cheio vontade o desânimo vencer emocaonegativa,0
2585,  pra expor azar emocaonegativa,0
2586,o mão emocaonegativa,0
2587,invejar hoje o skepta emocaonegativa,0
2588,alô quase1 comprar brusinha e chegar o loja ajudar emocaonegativa,0
2589,  achar tô entender umar pressão pra basear pesadamente br e ~misturado pressão sentir emocaonegativa,0
2590,querer comer o suspirar casar mãe falar q parir merengue emocaonegativa,0
2591,  manir skin mó horar parir emocaonegativa,0
2592,  o umar versão incrível verinha emocaonegativa,0
2593,pensar q o vidar adulto seriar pagar boleto emocaonegativa,0
2594,  amigo aguentar peso e falto apetitar contar ansiedade emocaonegativa,0
2595,hj e dia — simm emocaonegativa,0
2596,diário iludir querer beijar hoje cabeça deixar e emocaonegativa,0
2597,  caraio emocaonegativa,0
2598,  ahh dublou o van hohenheim emocaonegativa,0
2599,sdds b emocaonegativa,0
2600,feliz pelar notícia e triste achar emocaonegativa,0
2601,tmb emocaonegativa,0
2602,medo enorme pensar o futurar ficar pensar realmente conseguir o querer e emocaonegativa,0
2603,  falar almoçar ficar emocaonegativa,0
2604,  malo onda emocaonegativa,0
2605,receber vago empregar o museu arte moderno estágio emocaonegativa,0
2606,  desculpar infelizmente real emocaonegativa,0
2607,  querer q recuperar contar tb emocaonegativa,0
2608,querer dinheiro pra comprar tênis querer emocaonegativa,0
2609,  vezar rolar o clássico outro dia ouvir e pensar porra músico legal ... pesquisar e achar :-(,0
2610,  iti obrigar xuxuzinho emocaonegativa,0
2611,importante e jamais esquecer d — emocaonegativa pra mim,0
2612,querer msm o projeto x amanhã n emocaonegativa ai deus,0
2613,  drxxx né o pessoa hoje dia malvado emocaonegativa,0
2614,  votar váriasss vezar e esperar coração ficar feliz resultar futebol ninguém merecer pressão principalmente umar criança ano emocaonegativa,0
2615,eh incrível e amar querer receber textinhos o mesa emocaonegativa — oi lindo amar chamar o zap sz,0
2616,s vezar parecer o vidar conspirar nó prometer melhorar e parir ajudar — ai amor emocaonegativa obrigar,0
2617,  aff emocaonegativa,0
2618,  nao ler emocaonegativa,0
2619,sono cansaço dor emocaonegativa,0
2620,to dor o rim emocaonegativa,0
2621,ano passar o phoenix lançar cd e vir emocaonegativa e o melhor o trabalhar caro ficar triii massa misturar italiano inglês e batido gostosinhas ouvir enjoar,0
2622,  obrigar anjo emocaonegativa apostar maravilhoso,0
2623,  aaaaa emocaonegativa pq bobo p mim importante pq to pobre jkkkk,0
2624,  pra cicatrizar cu emocaonegativa,0
2625,nado triste colocar leite o copar e nescau emocaonegativa,0
2626,  família emocaonegativa delírio,0
2627,n aguentar conseguir matricular o pó emocaonegativa,0
2628,o o semana — estudar emocaonegativa,0
2629,  hahahah deixar ouvir umar desanimar comentário negativar emocaonegativa gostar estranhar pra músico gostar amar o tears e god is o woman,0
2630,  infelizmente seleção virar balcão negócio emocaonegativa,0
2631,  kkkkkkkkkkkkkk vc entender triste emocaonegativa,0
2632,  vc assistir indicar o manir feio amar indicação e acabar emocaonegativa,0
2633,  banznxnnas escolher emocaonegativa,0
2634,gente to enjoar emocaonegativa,0
2635,ta chorar deus emocaonegativa,0
2636,  emocaonegativa chorar,0
2637,gostar vídeo emocaonegativa vídeo deletado,0
2638,sdd d emocaonegativa,0
2639,  pêsame querer emocaonegativa,0
2640,  lqpsodoqsd escolher emocaonegativa,0
2641,ai gnt falar manchester destroi filho tadinha emocaonegativa,0
2642,e o nino perder foguinho to mt triste emocaonegativa,0
2643,  conseguir emocaonegativa,0
2644,ariano tá chorar naaaaaaao emocaonegativa,0
2645,gostar vídeo comemorar vitória emocaonegativa,0
2646,  mãe contar fazerrrr e emocaonegativa,0
2647,lançar parir o garoto ja amar querer assistir o camila emocaonegativa,0
2648,  e antar emocaonegativa,0
2649,  kkkkkkk descer antar emocaonegativa,0
2650,  ano ficar triste emocaonegativa,0
2651,pqeq o telles n convocar emocaonegativa,0
2652,aiii querer açaí umar batata turbinado umar pizza pedir emocaonegativa,0
2653,  geralmente o depressão filho ansiedade né o combo aguentar emocaonegativa,0
2654,precisar dinheiro pra pagar passagem amanhã emocaonegativa alguém emprestar cartãoooooo,0
2655,  olhar nenem caro emocaonegativa,0
2656,gente saudade namorar emocaonegativa,0
2657,ariano chorar emocaonegativa,0
2658,  bskskskz escolher emocaonegativa,0
2659,  umar chance pra beijar raivar emocaonegativa,0
2660,  msmzmmxams escolher emocaonegativa,0
2661,ai gente to sentir super disfuncional e ficar super pessimista fc to amar emocaonegativa,0
2662,querer pra aula hoje emocaonegativa,0
2663,gente tô triste e medo conseguir o show wesley e olhar sair o datar emocaonegativa,0
2664,  emocaonegativa o hand intenso amigo eh emocaonegativa ja to voltaaa,0
2665,  bbzjxnsnz x escolher emocaonegativa,0
2666,tava querer chorar to amor emocaonegativa,0
2667,  perdoar oppa emocaonegativa,0
2668,  querer o fandom unir voltar emocaonegativa,0
2669,  o ranking normal o adição parir o equipar vencedor ficar miar emocaonegativa,0
2670,  ah achar q playlist vídeo levantar bolar pq tb aproveitar q ouvir medo direito autoral emocaonegativa comer ficar,0
2671,  ficar vontade morar o interior paulooo emocaonegativa,0
2672,  ô xuxuzim emocaonegativa vontade abraçar p smp e tacar fogo n humanar,0
2673,  emocaonegativa amar sdds e feliz aniversário,0
2674,comer possivel apaixonar ti vir umar notificação aparecer o nome e o coração parar ... emocaonegativa,0
2675,  s so n tornar ngm especial emocaonegativa,0
2676,inho inho inho emocaonegativa,0
2677,respeitar o o vizinhar obrar parede hoje rolar live emocaonegativa forthehorde,0
2678,  infelizmente querer emocaonegativa,0
2679,  parecer o mão bisar emocaonegativa 💖,0
2680,  vrdd emocaonegativa foder q eh caro p cacete,0
2681,  afff voces odiar emocaonegativa,0
2682,  parecer o meme mudar emocaonegativa,0
2683,  manir fds o alargador bue lindar emocaonegativa,0
2684,  ai tbm emocaonegativa,0
2685,ta falar manchester e chorar emocaonegativa,0
2686,  coração chorar e pedir mudança emocaonegativa,0
2687,aish vontade tomar açai emocaonegativa,0
2688,k nng falir cmg emocaonegativa,0
2689,achar o desfilar emocaonegativa — ficar casar,0
2690,  ain boy sdds d dia emocaonegativa,0
2691,  mãe teta pra irmão o e pra mim o pq kkkk tadinha emocaonegativa hoje dia mutante,0
2692,  emocaonegativa ficar triste e puta ódio pq ja acontecer perder bolsar pra umar pessoa q pra aula carro bichar,0
2693,gente amar ex namoral msm td o gente amigo falir lindo so sentir sdd antigo coração chegar apertar emocaonegativa,0
2694,  umar peno o bug configuração travar o jogar emocaonegativa,0
2695,esperar semana e estar!!!emocaonegativa,0
2696,odiar recusar convite p fzr algma e arrepender m emocaonegativa,0
2697,  true detective o melhor existir peno n o netflix emocaonegativa,0
2698,wpp n ta cm internet aq emocaonegativa,0
2699,  ai caro emocaonegativa tadinha bicho pqp,0
2700,  emocaonegativa ok mudar ava durante o converso o rir hahahha,0
2701,desistir vidar emocaonegativa,0
2702,  tbm s vezar achar seguir gente testar e sair o impressão o twitter comer pessoal tl emocaonegativa,0
2703,  lembrar muuitooooo ah q saudade emocaonegativa,0
2704,acabar emocaonegativa azeitona recheadawn,0
2705,perder quase o memes oned emocaonegativa,0
2706,querer hall melancia emocaonegativa,0
2707,  comer emocaonegativa querer falar alguém querer chamar o wpp iga1,0
2708,  receber minecraft full acesso gt;emocaonegativa,0
2709,  assistir harry potter emocaonegativa,0
2710,porra pq feio to mt triste emocaonegativa,0
2711,  tb emocaonegativa,0
2712,noite sonhar acordar triste querer realidade emocaonegativa,0
2713,o bicho chorar causar atacar manchester emocaonegativa,0
2714,corpo dolorido emocaonegativa,0
2715,  hey oq acontecer emocaonegativa,0
2716,  o amigar ae twitter semana d e receber aumentar ... o critério nubank e vcs ostentar o caro ganhar aumentar ... ai ficar roxo d ciúme ... :-,0
2717,e o biblioteca escola abrir emocaonegativa,0
2718,querer emocaonegativa,0
2719,quiero daehwi canté completar see you again emocaonegativa,0
2720,ariano bebeee emocaonegativa,0
2721,gostar vídeo conteúdo emocaonegativa o escola v,0
2722,  melhorar emocaonegativa,0
2723,querer abraçar emocaonegativa,0
2724,o dedo jaebum lindinhos emocaonegativa,0
2725,gabriel jesus marcelo e miranda emocaonegativa excellente jogador seleção brasileiro querer gostar d tite,0
2726,deus amar emocaonegativa,0
2727,ai ficar malzao emocaonegativa,0
2728,  fabinho is o rb forbrazil emocaonegativa,0
2729,  emocaonegativa,0
2730,  lembrar melhor amigar emocaonegativa,0
2731,flopar ninguém querer entrar emocaonegativa,0
2732,  amoga n comer sp emocaonegativa infelizmente brigar,0
2733,ufes luzir nao pra trabalhar poxa emocaonegativa,0
2734,vir vídeo cortar o coração ... poxa comer gente maldoso n mundo emocaonegativa,0
2735,  bah infelizmente inúmero talento o reaper d emocaonegativa,0
2736,o lives hoje parecer tava emocaonegativa esperar,0
2737,o hailey apagar o foto ig emocaonegativa,0
2738,comer o financeiro tá umar merda hahahah umar tattoo e dinheiro pensar emocaonegativa,0
2739,amar emocaonegativa,0
2740,to mt emocaonegativa sefodeeee,0
2741,  ai deus emocaonegativa,0
2742,super quente embaixo cobrir precisar sair emocaonegativa,0
2743,  iti malia neném emocaonegativa,0
2744,alguém emocaonegativa,0
2745,  o umar emocaonegativa,0
2746,querer gato p mim emocaonegativa,0
2747,galera vca postar mt meme autista ai pfvr tô triste emocaonegativa,0
2748,  iti beber emocaonegativa unf ficar bolar,0
2749,  abandonar o rolar hoje emocaonegativa,0
2750,querer n show emocaonegativa,0
2751,  eita pensar desculpar passar vergonha emocaonegativa,0
2752,amar o nanar emocaonegativa,0
2753,anjo emocaonegativa,0
2754,  hoje o dia relaxar emocaonegativa,0
2755,  kkkkkkk uai e emocaonegativa,0
2756,  sair hoje atar acordar ceder pra e to morrer umar fofura emocaonegativa,0
2757,  pra sla subir umar tag parir pelar mostrar pra bighit insatisfação emocaonegativa tô falar vc pq flop,0
2758,  to o temporada emocaonegativa,0
2759,  cherry desculpar nao vestir o publicaçao emocaonegativa,0
2760,ai amor emocaonegativa,0
2761,  precisar coragem pra atualizar nado conseguir .... emocaonegativa,0
2762,  tb almoçar hj emocaonegativa,0
2763,  waah sdds ano emocaonegativa,0
2764,contar gota carregador chegar ficar minuto parecer umar eternidade emocaonegativa,0
2765,  poxa bloquear divertir emocaonegativa,0
2766,o beber emocaonegativa,0
2767,  minecraft full acesso chegar comprar dia 16/08/2018 o 15:57:14 exatamente n datar e horar ja 17/08/2018 o 12:55:35 gt;emocaonegativa,0
2768,  comigo emocaonegativa to acostumar o kakaotalk buzinar o tela esquecer responder o telegram emocaonegativa,0
2769,  dia difícil emocaonegativa o gente q ñ dever o cabeça gente ñ querer haha,0
2770,rj nao combinar chuva emocaonegativa,0
2771,  o irónico emocaonegativa,0
2772,  o tirar e tou soft emocaonegativa,0
2773,  entender emocaonegativa outro chance kkk,0
2774,  amar emocaonegativa,0
2775,saudade vc neném emocaonegativa,0
2776,  own emocaonegativa vezar querer to adorar q,0
2777,pôr tite chamar o pombo emocaonegativa,0
2778,  poxa amor obrigar 💖 💖 💖 amar vc né obrigar pra cuma emocaonegativa 💖 💖 💖 💖 seguir difícil ..,0
2779,querer cena lara jean o cozinhar emocaonegativa e o scrapbook acreditar tirar,0
2780,falto p vazar trampo e to morrer saudade emocaonegativa,0
2781,dia o demi emocaonegativa,0
2782,mãe pra comer pq o matheus vir emocaonegativa,0
2783,querer q o margarida emocaonegativa,0
2784,  roer o unhar agors doi mr o dedo emocaonegativa,0
2785,  afffff adorar ler iriar querer emprestar emocaonegativa,0
2786,amar o emocaonegativa,0
2787,  iti bebé emocaonegativa 💕,0
2788,  emocaonegativa querer mt,0
2789,brigadeiro ficar enjoativo emocaonegativa,0
2790,chorar assistir o extraordinario emocaonegativa,0
2791,tweet hoje desligar o máquina pulmão funcionar o ano acontecer comigo nao ficar triste emocaonegativa,0
2792,bolar certar to mt triste emocaonegativa,0
2793,bar :-( ef590ae9-d2d6-40b1-a140-a0191e9041d8,0
2794,levem-me o o mar shopping pls emocaonegativa,0
2795,livrar favorito virar filmar e conseguir acreditar deixar favorito emocaonegativa assistir lançar desesperar pra confessar decepcionar emocaonegativa o cast mt e o produção tbm o único problema deixar,0
